Jump,retOpen,Returns(120mins),Returns(90mins),Returns(60mins),Returns(30mins),Returns(15mins),ATR,EndBars,Target
1.001742,-0.047501,-0.002499,0.010002,-0.0075,-0.02,-0.012501,0.303401,22,1
1.001742,-0.0825,-0.047501,-0.052498,-0.0425,-0.047501,-0.035,0.303401,21,2
1.001742,-0.085003,-0.0275,-0.045002,-0.057503,-0.037502,-0.002502,0.303401,20,2
1.001742,-0.095001,-0.064999,-0.055,-0.060001,-0.012501,-0.009998,0.303401,19,2
1.001742,-0.107502,-0.067501,-0.080002,-0.060001,-0.022499,-0.012501,0.303401,18,2
1.001742,-0.102501,-0.0625,-0.067501,-0.02,-0.0075,0.005001,0.303401,17,2
1.001742,-0.1325,-0.105,-0.084999,-0.047497,-0.024998,-0.029999,0.303401,16,2
1.001742,-0.137501,-0.102501,-0.055,-0.0425,-0.035,-0.005001,0.303401,15,2
1.001742,-0.120003,-0.072502,-0.035,-0.012501,0.012497,0.017498,0.303401,14,2
1.001742,-0.1175,-0.035,-0.022499,-0.014999,0.02,0.002502,0.303401,13,2
1.001742,-0.115002,-0.029999,-0.0075,0.017498,0.005001,0.002499,0.303401,12,2
1.001742,-0.1175,-0.022499,-0.014999,0.02,0,-0.002499,0.303401,11,2
1.001742,-0.125,-0.017498,0.0075,-0.004997,-0.009998,-0.0075,0.303401,10,2
1.001742,-0.112499,-0.009998,0.025002,0.005001,0.005001,0.012501,0.303401,9,2
1.001742,-0.145,-0.012501,-0.024998,-0.029999,-0.02,-0.032501,0.303401,8,2
1.001742,-0.125,0.012501,-0.0075,-0.0075,-0.012501,0.02,0.303401,7,2
1.001742,-0.0825,0.037502,0.032501,0.0425,0.0625,0.0425,0.303401,6,2
1.001742,-0.0975,0.02,0.02,0.014999,0.0275,-0.014999,0.303401,5,2
1.001742,-0.092503,0.022499,0.032497,0.052498,-0.010002,0.004997,0.303401,4,2
1.001742,-0.085003,0.032497,0.027496,0.039997,0.012497,0.0075,0.303401,3,2
1.001742,-0.122501,0.002499,0.022499,-0.040001,-0.029999,-0.037498,0.303401,2,2
1.001742,-0.110001,0.002499,0.014999,-0.012501,-0.024998,0.012501,0.273801,1,2
0.999627,0.024998,0.035,0.004997,0.002499,0.002499,0,0.273801,24,2
0.999627,0.02,0.015003,-0.012497,0,-0.004997,-0.004997,0.273801,23,2
0.999627,0.022499,0.002499,0,0,-0.002499,0.002499,0.273801,22,2
0.999627,0.009998,-0.022499,-0.010002,-0.014999,-0.010002,-0.012501,0.273801,21,3
0.999627,-0.002502,-0.025002,-0.025002,-0.0275,-0.025002,-0.012501,0.273801,20,3
0.999627,0.004997,-0.015003,-0.02,-0.015003,-0.005001,0.0075,0.273801,19,3
0.999627,-0.002502,-0.025002,-0.0275,-0.025002,0,-0.0075,0.273801,18,3
0.999627,-0.012501,-0.037498,-0.032501,-0.022499,-0.017498,-0.009998,0.273801,17,3
0.999627,0.002499,-0.022499,-0.02,0.005001,0.005001,0.014999,0.273801,16,3
0.999627,0,-0.02,-0.009998,-0.004997,0.012501,-0.002499,0.273801,15,3
0.999627,-0.022503,-0.045002,-0.02,-0.02,-0.025002,-0.022503,0.273801,14,3
0.999627,-0.040001,-0.049999,-0.044998,-0.0275,-0.040001,-0.017498,0.273801,13,4
0.999627,-0.032501,-0.029999,-0.029999,-0.035,-0.009998,0.0075,0.273801,12,3
0.999627,-0.015003,-0.02,-0.002502,-0.015003,0.024998,0.017498,0.273801,11,3
0.999627,-0.017502,-0.014999,-0.02,0.005001,0.014999,-0.002499,0.273801,10,3
0.999627,0,0.012501,0,0.040001,0.015003,0.017502,0.273801,9,3
0.999627,-0.0075,-0.009998,0.015003,0.025002,0.010002,-0.0075,0.273801,8,3
0.999627,-0.010002,-0.010002,0.029999,0.005001,-0.010002,-0.002502,0.273801,7,3
0.999627,0.009998,0.032501,0.0425,0.0275,0.017498,0.02,0.273801,6,3
0.999627,0.002499,0.0425,0.017502,0.002499,0.012501,-0.0075,0.273801,5,3
0.999627,0.0075,0.040001,0.025002,0.014999,-0.002499,0.005001,0.273801,4,3
0.999627,-0.017502,-0.002499,-0.017502,-0.0075,-0.02,-0.025002,0.273801,3,3
0.999627,0.009998,0.0275,0.017498,0,0.002499,0.0275,0.273801,2,3
0.999627,0.052498,0.052498,0.0625,0.049999,0.07,0.0425,0.2341,1,2
1.002571,-0.015003,-0.057503,-0.057503,-0.025002,-0.025002,-0.032501,0.2341,24,1
1.002571,-0.042503,-0.075001,-0.065002,-0.057503,-0.060001,-0.0275,0.2341,23,2
1.002571,-0.0275,-0.07,-0.037498,-0.037498,-0.012497,0.015003,0.2341,22,1
1.002571,-0.02,-0.0425,-0.035,-0.037498,0.022503,0.0075,0.2341,21,1
1.002571,-0.007504,-0.017502,-0.017502,0.0075,0.019997,0.012497,0.2341,20,1
1.002571,-0.022503,-0.037502,-0.040001,0.02,-0.002502,-0.014999,0.2341,19,1
1.002571,-0.035004,-0.045002,-0.02,-0.007504,-0.0275,-0.012501,0.2341,18,2
1.002571,-0.055,-0.072498,-0.012497,-0.035,-0.032497,-0.019997,0.2341,17,2
1.002571,-0.065002,-0.049999,-0.037502,-0.057499,-0.029999,-0.010002,0.2341,16,2
1.002571,-0.092503,-0.049999,-0.072502,-0.07,-0.037502,-0.0275,0.2341,15,2
1.002571,-0.075001,-0.047501,-0.067497,-0.039997,-0.009998,0.017502,0.2341,14,2
1.002571,-0.052502,-0.032501,-0.029999,0.002499,0.040001,0.022499,0.2341,13,2
1.002571,-0.070004,-0.0625,-0.035,-0.005001,0.004997,-0.017502,0.2341,12,2
1.002571,-0.0825,-0.059998,-0.0275,0.010002,-0.029999,-0.012497,0.2341,11,2
1.002571,-0.095001,-0.059998,-0.029999,-0.02,-0.024998,-0.012501,0.2341,10,2
1.002571,-0.040001,0.014999,0.052502,0.012501,0.0425,0.055,0.2341,9,2
1.002571,-0.02,0.045002,0.055,0.050003,0.075001,0.02,0.2341,8,1
1.002571,-0.025002,0.067501,0.0275,0.057499,0.014999,-0.005001,0.2341,7,1
1.002571,-0.02,0.055,0.050003,0.075001,0,0.005001,0.2341,6,1
1.002571,-0.02,0.032501,0.0625,0.02,0.005001,0,0.2341,5,1
1.002571,-0.02,0.050003,0.075001,0,0,0,0.2341,4,1
1.002571,-0.017502,0.064999,0.022499,0.0075,0.002499,0.002499,0.2341,3,1
1.002571,-0.030003,0.064999,-0.010002,-0.010002,-0.010002,-0.012501,0.2341,2,1
1.002571,-0.075001,-0.035,-0.049999,-0.055,-0.057499,-0.044998,0.245576,1,2
1.00029,-0.139999,-0.0425,-0.037498,-0.035,-0.02,-0.017502,0.245576,24,4
1.00029,-0.145,-0.025002,-0.032501,-0.037502,-0.022503,-0.005001,0.245576,23,4
1.00029,-0.107498,-0.004997,-0.002499,0.012501,0.032501,0.037502,0.245576,22,4
1.00029,-0.125,-0.012501,-0.017502,-0.002502,0.02,-0.017502,0.245576,21,4
1.00029,-0.110001,-0.005001,0.009998,0.029999,-0.002502,0.014999,0.245576,20,4
1.00029,-0.119999,-0.012501,0.002499,0.025002,0.005001,-0.009998,0.245576,19,4
1.00029,-0.127499,-0.0075,0.012501,-0.02,-0.017498,-0.0075,0.245576,18,4
1.00029,-0.112499,0.009998,0.032501,0.012501,0.0075,0.014999,0.245576,17,4
1.00029,-0.072498,0.067501,0.035,0.037502,0.055,0.040001,0.245576,16,3
1.00029,-0.07,0.075001,0.055,0.049999,0.0425,0.002499,0.245576,15,3
1.00029,-0.09,0.017498,0.02,0.037498,-0.017502,-0.02,0.245576,14,3
1.00029,-0.092499,0.032501,0.0275,0.02,-0.022499,-0.002499,0.245576,13,3
1.00029,-0.092499,0.017502,0.035,-0.02,-0.002499,0,0.245576,12,3
1.00029,-0.0825,0.037498,0.029999,-0.012501,0.009998,0.009998,0.245576,11,3
1.00029,-0.0625,0.064999,0.009998,0.0275,0.029999,0.02,0.245576,10,3
1.00029,-0.0275,0.084999,0.0425,0.064999,0.055,0.035,0.245576,9,2
1.00029,-0.02,0.052498,0.07,0.072498,0.0425,0.0075,0.245576,8,2
1.00029,-0.017498,0.052502,0.075001,0.065002,0.010002,0.002502,0.245576,7,2
1.00029,-0.029999,0.060001,0.0625,0.032501,-0.009998,-0.012501,0.245576,6,2
1.00029,-0.0275,0.064999,0.055,0,-0.010002,0.002499,0.245576,5,2
1.00029,-0.0275,0.064999,0.035,-0.0075,0.002499,0,0.245576,4,2
1.00029,0.005001,0.087502,0.032501,0.022499,0.032501,0.032501,0.245576,3,2
1.00029,-0.004997,0.057503,0.015003,0.025002,0.022503,-0.009998,0.245576,2,2
1.00029,-0.002499,0.025002,0.014999,0.025002,-0.0075,0.002499,0.230432,1,2
0.998841,-0.0625,-0.057499,-0.029999,-0.005001,-0.014999,0.010002,0.230432,24,3
0.998841,-0.055,-0.0425,-0.017498,0.0075,0.017502,0.0075,0.230432,23,3
0.998841,-0.047501,-0.014999,0.009998,0,0.014999,0.0075,0.230432,22,3
0.998841,-0.030003,0.0075,0.032497,0.0425,0.024998,0.017498,0.230432,21,2
0.998841,-0.025002,0.032497,0.022499,0.037498,0.022499,0.005001,0.230432,20,2
0.998841,-0.005001,0.057499,0.067501,0.049999,0.025002,0.02,0.230432,19,2
0.998841,-0.022499,0.025002,0.040001,0.025002,0.002502,-0.017498,0.230432,18,2
0.998841,-0.014999,0.057503,0.040001,0.015003,-0.009998,0.0075,0.230432,17,2
0.998841,-0.005001,0.057499,0.0425,0.02,0.017498,0.009998,0.230432,16,2
0.998841,0,0.055,0.030003,0.005001,0.014999,0.005001,0.230432,15,2
0.998841,-0.014999,0.032501,0.010002,0.0075,-0.009998,-0.014999,0.230432,14,2
0.998841,0.002499,0.032501,0.0075,0.017498,0.002499,0.017498,0.230432,13,2
0.998841,-0.002502,0.022499,0.019997,0.002499,0.012497,-0.005001,0.230432,12,2
0.998841,-0.012501,-0.0075,0.002499,-0.012501,-0.014999,-0.009998,0.230432,11,2
0.998841,-0.002502,0.019997,0.002499,0.012497,0,0.009998,0.230432,10,2
0.998841,0.024998,0.039997,0.024998,0.022499,0.037498,0.0275,0.230432,9,2
0.998841,0.014999,0.02,0.029999,0.017502,0.017502,-0.009998,0.230432,8,2
0.998841,0,0,-0.002499,0.012501,-0.024998,-0.014999,0.230432,7,2
0.998841,0.014999,0.029999,0.017502,0.017502,0,0.014999,0.230432,6,2
0.998841,0.037498,0.035,0.049999,0.012501,0.037498,0.022499,0.230432,5,1
0.998841,0.035,0.037502,0.037502,0.02,0.02,-0.002499,0.230432,4,2
0.998841,0.009998,0.022499,-0.014999,0.009998,-0.0275,-0.025002,0.230432,3,2
0.998841,0.0075,0.010002,-0.0075,-0.0075,-0.0275,-0.002499,0.230432,2,2
0.998841,-0.005001,-0.029999,-0.005001,-0.0425,-0.014999,-0.012501,0.20845,1,2
0.998342,0.0075,0.012501,-0.0075,-0.014999,-0.004997,-0.004997,0.20845,24,0
0.998342,0.0075,-0.002499,-0.004997,-0.022499,-0.004997,0,0.20845,23,0
0.998342,0.02,0.005001,-0.002499,0.007504,0.012501,0.012501,0.20845,22,0
0.998342,0.014999,0.002502,-0.014999,0.002502,0.0075,-0.005001,0.20845,21,0
0.998342,0.017498,-0.005001,0.005001,0.009998,-0.002502,0.002499,0.20845,20,0
0.998342,0.017498,-0.012501,0.005001,0.009998,0.002499,0,0.20845,19,0
0.998342,0.0075,-0.004997,0,-0.012501,-0.009998,-0.009998,0.20845,18,0
0.998342,-0.0075,-0.019997,-0.014999,-0.022499,-0.024998,-0.014999,0.20845,17,1
0.998342,-0.025002,-0.032501,-0.045002,-0.0425,-0.032501,-0.017502,0.20845,16,1
0.998342,-0.050003,-0.057503,-0.065002,-0.067501,-0.042503,-0.025002,0.20845,15,1
0.998342,-0.022503,-0.042503,-0.040001,-0.030003,0.002499,0.0275,0.20845,14,1
0.998342,-0.047501,-0.0625,-0.064999,-0.040001,0.002502,-0.024998,0.20845,13,1
0.998342,-0.047501,-0.064999,-0.055,-0.022499,-0.024998,0,0.20845,12,1
0.998342,-0.047501,-0.064999,-0.040001,0.002502,0,0,0.20845,11,1
0.998342,-0.055,-0.0625,-0.029999,-0.032497,-0.0075,-0.0075,0.20845,10,2
0.998342,-0.050003,-0.042503,0,-0.002502,-0.002502,0.004997,0.20845,9,1
0.998342,-0.055,-0.029999,-0.032497,-0.0075,0,-0.004997,0.20845,8,2
0.998342,-0.050003,0,-0.002502,-0.002502,0,0.004997,0.20845,7,1
0.998342,-0.067501,-0.044998,-0.02,-0.012501,-0.012501,-0.017498,0.20845,6,2
0.998342,-0.110001,-0.0625,-0.0625,-0.059998,-0.059998,-0.0425,0.20845,5,2
0.998342,-0.095001,-0.047501,-0.040001,-0.040001,-0.0275,0.014999,0.20845,4,2
0.998342,-0.092503,-0.045002,-0.0425,-0.0425,0.017498,0.002499,0.20845,3,2
0.998342,-0.075001,-0.02,-0.02,-0.0075,0.02,0.017502,0.20845,2,2
0.998342,-0.095001,-0.044998,-0.044998,0.014999,-0.002499,-0.02,0.211338,1,2
0.999584,-0.047497,-0.0075,-0.044998,-0.0425,-0.012497,-0.004997,0.211338,24,3
0.999584,-0.074997,-0.099998,-0.064999,-0.059998,-0.032497,-0.0275,0.211338,23,4
0.999584,-0.082497,-0.079998,-0.077499,-0.047497,-0.035,-0.0075,0.211338,22,4
0.999584,-0.044998,-0.035,-0.029999,-0.002499,0.029999,0.037498,0.211338,21,3
0.999584,-0.049999,-0.045002,-0.014999,-0.002502,0.032497,-0.005001,0.211338,20,3
0.999584,-0.039997,-0.024998,0.002502,0.035,0.005001,0.010002,0.211338,19,3
0.999584,-0.024998,0.010002,0.022499,0.057499,0.025002,0.014999,0.211338,18,3
0.999584,-0.019997,0.022503,0.055,0.025002,0.02,0.005001,0.211338,17,3
0.999584,-0.035,0.012497,0.047497,0.014999,-0.010002,-0.015003,0.211338,16,3
0.999584,-0.0075,0.067497,0.037498,0.032497,0.012497,0.0275,0.211338,15,2
0.999584,0.005001,0.087498,0.055,0.029999,0.040001,0.012501,0.211338,14,2
0.999584,0.012501,0.057499,0.052498,0.032497,0.02,0.0075,0.211338,13,2
0.999584,0.032501,0.0825,0.057499,0.067501,0.0275,0.02,0.211338,12,2
0.999584,0.012501,0.052498,0.032497,0.02,0,-0.02,0.211338,11,2
0.999584,0.0075,0.032497,0.0425,0.002499,-0.025002,-0.005001,0.211338,10,2
0.999584,-0.014999,0.004997,-0.0075,-0.0275,-0.0275,-0.022499,0.211338,9,2
0.999584,0.0075,0.0425,0.002499,-0.025002,0,0.022499,0.211338,8,2
0.999584,0.017502,0.025002,0.005001,0.005001,0.032501,0.010002,0.211338,7,2
0.999584,0.022503,0.017502,-0.009998,0.015003,0.015003,0.005001,0.211338,6,2
0.999584,0.055,0.0425,0.0425,0.07,0.037498,0.032497,0.211338,5,2
0.999584,0.032501,0,0.025002,0.025002,0.009998,-0.022499,0.211338,4,2
0.999584,0.025002,0.012501,0.040001,0.0075,-0.029999,-0.0075,0.211338,3,2
0.999584,0.030003,0.022503,0.022503,0.0075,-0.002499,0.005001,0.211338,2,2
0.999584,0.025002,0.040001,0.0075,-0.029999,0,-0.005001,0.197879,1,2
0.999958,0.032497,-0.0075,-0.0075,-0.010002,-0.014999,0.009998,0.197879,24,1
0.999958,0.0425,-0.017498,0.005001,-0.009998,0.02,0.010002,0.197879,23,1
0.999958,0.0275,-0.012497,-0.014999,-0.019997,-0.004997,-0.014999,0.197879,22,1
0.999958,0.024998,-0.012501,-0.0275,0.002499,-0.017502,-0.002502,0.197879,21,1
0.999958,0.009998,-0.032501,-0.037498,-0.022499,-0.017502,-0.014999,0.197879,20,2
0.999958,-0.0075,-0.059998,-0.029999,-0.049999,-0.032497,-0.017498,0.197879,19,2
0.999958,0,-0.047497,-0.032497,-0.0275,-0.009998,0.0075,0.197879,18,2
0.999958,-0.010002,-0.032501,-0.052502,-0.035,-0.002502,-0.010002,0.197879,17,2
0.999958,-0.0275,-0.059998,-0.055,-0.037498,-0.0275,-0.017498,0.197879,16,2
0.999958,-0.030003,-0.072502,-0.055,-0.022503,-0.02,-0.002502,0.197879,15,2
0.999958,-0.035,-0.0625,-0.044998,-0.035,-0.0075,-0.004997,0.197879,14,2
0.999958,-0.045002,-0.07,-0.037502,-0.035,-0.014999,-0.010002,0.197879,13,2
0.999958,-0.032501,-0.0425,-0.032501,-0.005001,0.002499,0.012501,0.197879,12,2
0.999958,-0.02,-0.012501,-0.009998,0.010002,0.025002,0.012501,0.197879,11,2
0.999958,-0.010002,-0.010002,0.017498,0.024998,0.022499,0.009998,0.197879,10,2
0.999958,-0.022503,-0.012501,0.0075,0.022499,-0.002502,-0.012501,0.197879,9,2
0.999958,-0.015003,0.012497,0.019997,0.017498,-0.005001,0.0075,0.197879,8,2
0.999958,-0.002502,0.0275,0.0425,0.017498,0.02,0.012501,0.197879,7,2
0.999958,-0.012501,0.022499,0.02,-0.002499,0.002502,-0.009998,0.197879,6,2
0.999958,-0.002502,0.0425,0.017498,0.02,0,0.009998,0.197879,5,2
0.999958,0.002499,0.035,0.012501,0.017502,0.014999,0.005001,0.197879,4,2
0.999958,-0.002502,0.017498,0.02,0,0,-0.005001,0.197879,3,2
0.999958,-0.010002,0,0.005001,0.002499,-0.012501,-0.0075,0.197879,2,2
0.999958,-0.022503,0,-0.02,-0.02,-0.02,-0.012501,0.180284,1,2
1.005782,-0.044998,-0.02,0.0075,0.002499,-0.0075,-0.002499,0.180284,24,3
1.005782,-0.039997,-0.0075,0.002502,0.002502,0.002502,0.005001,0.180284,23,3
1.005782,-0.049999,0.002499,-0.002502,-0.012501,-0.005001,-0.010002,0.180284,22,3
1.005782,-0.047497,-0.004997,-0.004997,-0.004997,-0.0075,0.002502,0.180284,21,3
1.005782,-0.037498,0.009998,0,0.0075,0.012501,0.009998,0.180284,20,3
1.005782,-0.032497,0.010002,0.010002,0.0075,0.014999,0.005001,0.180284,19,2
1.005782,-0.032497,0.005001,0.012501,0.017502,0.005001,0,0.180284,18,2
1.005782,-0.032497,0.010002,0.0075,0.014999,0,0,0.180284,17,2
1.005782,-0.0275,0.017498,0.022499,0.009998,0.004997,0.004997,0.180284,16,2
1.005782,-0.024998,0.014999,0.022499,0.0075,0.0075,0.002502,0.180284,15,2
1.005782,-0.019997,0.030003,0.017502,0.012501,0.007504,0.005001,0.180284,14,2
1.005782,-0.032497,0.014999,0,0,-0.0075,-0.012501,0.180284,13,2
1.005782,-0.039997,-0.002499,-0.0075,-0.012497,-0.02,-0.0075,0.180284,12,3
1.005782,-0.035,-0.002502,-0.002502,-0.010002,-0.002502,0.004997,0.180284,11,2
1.005782,-0.035,-0.002502,-0.0075,-0.015003,0.004997,0,0.180284,10,2
1.005782,-0.037498,-0.005001,-0.012501,-0.005001,-0.002499,-0.002499,0.180284,9,3
1.005782,-0.035,-0.0075,-0.015003,0.004997,0,0.002499,0.180284,8,2
1.005782,-0.035,-0.010002,-0.002502,0,0.002499,0,0.180284,7,2
1.005782,-0.024998,-0.005001,0.014999,0.010002,0.010002,0.010002,0.180284,6,2
1.005782,-0.004997,0.0275,0.030003,0.032501,0.030003,0.02,0.180284,5,2
1.005782,-0.009998,0.029999,0.025002,0.025002,0.014999,-0.005001,0.180284,4,2
1.005782,-0.004997,0.030003,0.032501,0.030003,0,0.005001,0.180284,3,2
1.005782,0.002502,0.037502,0.037502,0.0275,0.012501,0.0075,0.180284,2,2
1.005782,0.005001,0.0425,0.040001,0.009998,0.009998,0.002499,0.225838,1,2
1.000041,0.019997,-0.015003,-0.015003,-0.005001,-0.005001,-0.012501,0.225838,24,1
1.000041,0.0075,-0.012497,-0.035,-0.019997,-0.024998,-0.012497,0.225838,23,1
1.000041,0.002499,-0.032501,-0.022499,-0.022499,-0.017498,-0.005001,0.225838,22,1
1.000041,0,-0.0425,-0.027496,-0.032497,-0.0075,-0.002499,0.225838,21,1
1.000041,0.014999,-0.009998,-0.009998,-0.004997,0.012501,0.014999,0.225838,20,1
1.000041,0,-0.027496,-0.032497,-0.0075,0,-0.014999,0.225838,19,1
1.000041,-0.010002,-0.035,-0.029999,-0.012501,-0.025002,-0.010002,0.225838,18,1
1.000041,-0.012501,-0.044998,-0.02,-0.012501,-0.012501,-0.002499,0.225838,17,1
1.000041,0,-0.019997,-0.002499,-0.014999,0.010002,0.012501,0.225838,16,1
1.000041,0.012497,0.004997,0.012497,0.012497,0.024998,0.012497,0.225838,15,1
1.000041,-0.005001,-0.0075,-0.02,0.005001,-0.005001,-0.017498,0.225838,14,1
1.000041,-0.017502,-0.017502,-0.017502,-0.005001,-0.029999,-0.012501,0.225838,13,1
1.000041,-0.015003,-0.030003,-0.005001,-0.015003,-0.010002,0.002499,0.225838,12,1
1.000041,-0.02,-0.02,-0.0075,-0.032497,-0.002499,-0.004997,0.225838,11,1
1.000041,-0.010002,0,-0.010002,-0.005001,0.005001,0.009998,0.225838,10,1
1.000041,-0.037502,-0.025002,-0.049999,-0.02,-0.017502,-0.0275,0.225838,9,2
1.000041,-0.022503,-0.022503,-0.017502,-0.0075,-0.012501,0.014999,0.225838,8,2
1.000041,-0.032501,-0.044998,-0.014999,-0.012501,0.005001,-0.009998,0.225838,7,2
1.000041,-0.0275,-0.022499,-0.012497,-0.017498,-0.004997,0.005001,0.225838,6,2
1.000041,-0.017502,0,0.002499,0.02,0.014999,0.009998,0.225838,5,1
1.000041,-0.032501,-0.017498,-0.022499,-0.009998,-0.005001,-0.014999,0.225838,4,2
1.000041,-0.050003,-0.030003,-0.012501,-0.017502,-0.032501,-0.017502,0.225838,3,2
1.000041,-0.050003,-0.040001,-0.0275,-0.022503,-0.017502,0,0.225838,2,2
1.000041,-0.0625,-0.024998,-0.029999,-0.044998,-0.012497,-0.012497,0.210628,1,2
1.002815,-0.0075,0.052502,0.055,0.010002,0.017502,0.017502,0.210628,24,4
1.002815,0.014999,0.0825,0.07,0.040001,0.040001,0.022499,0.210628,23,4
1.002815,-0.005001,0.057499,0.012501,0.02,0.002499,-0.02,0.210628,22,4
1.002815,0.002499,0.057499,0.0275,0.0275,-0.012501,0.0075,0.210628,21,4
1.002815,-0.005001,0.012501,0.02,0.002499,0,-0.0075,0.210628,20,4
1.002815,0.0075,0.032501,0.032501,-0.0075,0.005001,0.012501,0.210628,19,4
1.002815,0.0275,0.052502,0.035,0.032501,0.032501,0.02,0.210628,18,4
1.002815,0.0825,0.107502,0.067501,0.080002,0.075001,0.055,0.210628,17,4
1.002815,0.107498,0.114998,0.112499,0.112499,0.079998,0.024998,0.210628,16,4
1.002815,0.130001,0.115002,0.127502,0.122501,0.047501,0.022503,0.210628,15,4
1.002815,0.165001,0.170002,0.170002,0.137501,0.057503,0.035,0.210628,14,4
1.002815,0.197498,0.195,0.189999,0.114998,0.067497,0.032497,0.210628,13,3
1.002815,0.18,0.185001,0.1525,0.072502,0.014999,-0.017498,0.210628,12,4
1.002815,0.169998,0.162498,0.087498,0.039997,-0.0275,-0.010002,0.210628,11,4
1.002815,0.2075,0.18,0.100002,0.0425,0.0275,0.037502,0.210628,10,3
1.002815,0.209999,0.127499,0.079998,0.012501,0.040001,0.002499,0.210628,9,3
1.002815,0.235001,0.127502,0.07,0.055,0.0275,0.025002,0.210628,8,3
1.002815,0.227501,0.0975,0.030003,0.057503,0.017502,-0.0075,0.210628,7,3
1.002815,0.2225,0.057499,0.0425,0.014999,-0.012501,-0.005001,0.210628,6,3
1.002815,0.2925,0.095001,0.122501,0.0825,0.064999,0.07,0.210628,5,2
1.002815,0.307499,0.127499,0.099998,0.072498,0.084999,0.014999,0.210628,4,2
1.002815,0.279999,0.110001,0.07,0.052498,-0.012501,-0.0275,0.210628,3,2
1.002815,0.287498,0.079998,0.052498,0.064999,-0.02,0.0075,0.210628,2,2
1.002815,0.287498,0.077499,0.059998,-0.005001,0.0075,0,0.281721,1,2
1.002999,0.114998,0.119999,0.0425,-0.010002,0.029999,0.004997,0.281721,24,4
1.002999,0.1175,0.122501,0.0075,-0.035,0.0075,0.002502,0.281721,23,4
1.002999,0.127499,0.055,0.002499,0.0425,0.012501,0.009998,0.281721,22,4
1.002999,0.172501,0.0625,0.02,0.0625,0.055,0.045002,0.281721,21,4
1.002999,0.142498,0.017498,0.057499,0.0275,0.014999,-0.030003,0.281721,20,4
1.002999,0.127499,-0.025002,0.017498,0.009998,-0.045002,-0.014999,0.281721,19,4
1.002999,0.09,0.005001,-0.024998,-0.037498,-0.052498,-0.037498,0.281721,18,4
1.002999,0.129997,0.019997,0.012497,-0.042503,0.002499,0.039997,0.281721,17,4
1.002999,0.07,-0.044998,-0.057499,-0.072498,-0.02,-0.059998,0.281721,16,4
1.002999,0.1325,0.014999,-0.040001,0.005001,0.002502,0.0625,0.281721,15,4
1.002999,0.134998,0.0075,-0.0075,0.044998,0.064999,0.002499,0.281721,14,4
1.002999,0.209999,0.037498,0.0825,0.080002,0.077499,0.075001,0.281721,13,4
1.002999,0.264999,0.122501,0.174999,0.195,0.130001,0.055,0.281721,12,4
1.002999,0.247498,0.119999,0.1175,0.114998,0.037498,-0.017502,0.281721,11,4
1.002999,0.307499,0.217499,0.237499,0.172501,0.0425,0.060001,0.281721,10,4
1.002999,0.427498,0.297501,0.294998,0.217499,0.18,0.119999,0.281721,9,3
1.002999,0.422501,0.352501,0.287502,0.157501,0.115002,-0.004997,0.281721,8,3
1.002999,0.445,0.3125,0.235001,0.197502,0.017502,0.022499,0.281721,7,2
1.002999,0.424999,0.290001,0.16,0.1175,0.002499,-0.02,0.281721,6,3
1.002999,0.387497,0.177498,0.139999,-0.040001,-0.057503,-0.037502,0.281721,5,3
1.002999,0.384998,0.119999,0.077499,-0.037502,-0.040001,-0.002499,0.281721,4,4
1.002999,0.372498,0.125,-0.055,-0.072502,-0.014999,-0.012501,0.281721,3,4
1.002999,0.43,0.122501,0.0075,0.005001,0.045002,0.057503,0.281721,2,3
1.002999,0.477497,0.049999,0.032497,0.09,0.105,0.047497,0.378791,1,2
0.995001,0.077499,0.072498,0,-0.0075,-0.035,-0.0275,0.378791,24,2
0.995001,0.077499,0.049999,0.012497,-0.010002,-0.0275,0,0.378791,23,2
0.995001,0.095001,0.017502,0.010002,-0.017498,0.017502,0.017502,0.378791,22,1
0.995001,0.110001,0.044998,0.022499,0.005001,0.032501,0.014999,0.378791,21,1
0.995001,0.139999,0.055,0.0275,0.0625,0.044998,0.029999,0.378791,20,0
0.995001,0.137501,0.049999,0.032501,0.060001,0.0275,-0.002499,0.378791,19,1
0.995001,0.200001,0.087502,0.122501,0.105,0.060001,0.0625,0.378791,18,0
0.995001,0.192501,0.087502,0.115002,0.0825,0.055,-0.0075,0.378791,17,0
0.995001,0.220001,0.142502,0.125,0.080002,0.02,0.0275,0.378791,16,0
0.995001,0.18,0.102501,0.07,0.0425,-0.012501,-0.040001,0.378791,15,0
